STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USW00094728,"NY CITY CENTRAL PARK, NY US",2/3/2000,27,33,21,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/4/2000,30,32,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/5/2000,31,36,26,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/6/2000,33,37,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/7/2000,36,43,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/8/2000,25,31,19,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/9/2000,36,45,26,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/10/2000,43,48,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/11/2000,40,51,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/12/2000,28,33,23,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/13/2000,33,41,25,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/14/2000,46,54,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/15/2000,37,41,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/16/2000,43,52,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/17/2000,33,39,26,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/18/2000,32,35,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/19/2000,31,32,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/20/2000,34,38,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/21/2000,36,42,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/22/2000,43,51,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/23/2000,47,56,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/24/2000,56,64,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/25/2000,50,59,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/26/2000,42,44,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/27/2000,49,56,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/28/2000,48,56,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/29/2000,45,54,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/1/2000,43,49,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/2/2000,42,47,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/3/2000,40,46,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/4/2000,43,52,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/5/2000,49,55,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/6/2000,47,55,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/7/2000,52,65,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/8/2000,,62,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/9/2000,59,71,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/10/2000,53,61,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/11/2000,41,44,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/12/2000,42,49,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/13/2000,40,48,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/14/2000,46,53,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/15/2000,53,63,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/16/2000,58,65,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/17/2000,41,53,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/18/2000,30,38,22,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/19/2000,37,43,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/20/2000,41,47,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/21/2000,40,42,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/22/2000,45,51,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/23/2000,51,64,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/24/2000,59,69,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/25/2000,57,64,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/26/2000,57,63,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/27/2000,51,58,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/28/2000,53,58,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/29/2000,50,55,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/30/2000,51,58,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/31/2000,48,57,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/1/2000,53,65,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/2/2000,59,67,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/3/2000,60,64,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/4/2000,57,65,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/5/2000,45,48,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/6/2000,56,71,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/7/2000,58,64,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/8/2000,61,71,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/9/2000,40,50,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/10/2000,46,54,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/11/2000,40,43,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/12/2000,45,50,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/13/2000,44,52,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/14/2000,47,54,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/15/2000,55,61,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/16/2000,65,75,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/17/2000,48,54,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/18/2000,44,48,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/19/2000,52,61,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/20/2000,57,64,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/21/2000,47,49,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/22/2000,47,50,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/23/2000,47,49,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/24/2000,57,69,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/25/2000,52,56,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/26/2000,44,49,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/27/2000,45,52,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/28/2000,53,59,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/29/2000,57,66,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/30/2000,58,65,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/1/2000,55,62,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/2/2000,62,68,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/3/2000,59,67,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/4/2000,61,69,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/5/2000,73,86,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/6/2000,79,89,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/7/2000,77,93,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/8/2000,81,91,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/9/2000,83,91,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/10/2000,65,78,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/11/2000,63,74,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/12/2000,63,69,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/13/2000,64,72,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/14/2000,65,73,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/15/2000,59,66,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/16/2000,61,70,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/17/2000,65,70,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/18/2000,70,81,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/19/2000,55,63,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/20/2000,49,51,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/21/2000,53,55,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/22/2000,55,57,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/23/2000,58,63,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/24/2000,68,80,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/25/2000,67,75,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/26/2000,68,76,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/27/2000,62,67,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/28/2000,62,68,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/29/2000,59,65,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/30/2000,57,63,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/31/2000,60,69,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/1/2000,72,85,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/2/2000,80,90,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/3/2000,68,74,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/4/2000,67,74,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/5/2000,64,68,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/6/2000,55,60,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/7/2000,61,73,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/8/2000,70,79,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/9/2000,77,87,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/10/2000,83,92,73,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/11/2000,82,92,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/12/2000,64,71,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/13/2000,58,60,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/14/2000,57,61,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/15/2000,66,75,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/16/2000,77,86,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/17/2000,80,88,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/18/2000,68,73,62,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/19/2000,68,72,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/20/2000,73,82,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/21/2000,74,80,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/22/2000,77,84,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/23/2000,76,81,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/24/2000,75,83,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/25/2000,79,86,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/26/2000,81,88,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/27/2000,79,86,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/28/2000,74,81,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/29/2000,70,75,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/30/2000,71,78,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/1/2000,74,82,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/2/2000,77,86,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/3/2000,77,85,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/4/2000,77,84,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/5/2000,78,86,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/6/2000,72,79,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/7/2000,71,79,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/8/2000,69,79,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/9/2000,74,82,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/10/2000,80,89,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/11/2000,76,84,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/12/2000,75,83,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/13/2000,76,85,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/14/2000,72,78,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/2000,69,71,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/2000,72,78,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/2000,74,79,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/2000,78,87,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/2000,65,69,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/2000,70,77,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/21/2000,72,80,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/22/2000,72,80,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/23/2000,71,79,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/24/2000,73,78,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/25/2000,70,74,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/26/2000,66,69,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/27/2000,67,68,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/28/2000,70,75,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/29/2000,70,73,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/30/2000,71,75,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/31/2000,71,75,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/1/2000,71,76,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/2/2000,78,85,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/3/2000,75,81,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/4/2000,75,80,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/5/2000,73,80,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/6/2000,72,76,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/7/2000,82,89,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/8/2000,82,88,75,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/9/2000,,90,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/10/2000,,85,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/11/2000,73,79,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/12/2000,68,71,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/13/2000,68,72,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/14/2000,66,68,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/15/2000,72,80,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/16/2000,76,83,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/17/2000,69,74,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/18/2000,65,69,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/19/2000,68,76,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/20/2000,66,72,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/21/2000,66,74,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/22/2000,69,77,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/23/2000,69,73,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/24/2000,74,80,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/25/2000,73,81,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/26/2000,74,82,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/27/2000,75,82,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/28/2000,73,75,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/29/2000,72,76,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/30/2000,72,79,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/31/2000,78,83,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/1/2000,79,83,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/2/2000,79,84,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/3/2000,79,84,73,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/4/2000,71,82,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/5/2000,60,67,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/6/2000,61,68,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/7/2000,63,71,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/8/2000,67,76,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/9/2000,75,84,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/10/2000,74,79,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/11/2000,72,77,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/12/2000,76,81,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/13/2000,73,79,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/14/2000,69,77,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/15/2000,66,72,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/16/2000,60,66,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/17/2000,61,69,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/18/2000,67,75,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/19/2000,67,71,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/20/2000,73,82,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/21/2000,68,74,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/22/2000,62,68,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/23/2000,64,68,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/24/2000,67,75,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/25/2000,57,63,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/26/2000,52,54,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/27/2000,58,68,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/28/2000,58,67,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/29/2000,51,59,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/30/2000,57,65,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/1/2000,61,69,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/2/2000,62,69,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/3/2000,70,79,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/4/2000,65,72,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/5/2000,61,66,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/6/2000,64,71,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/7/2000,54,61,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/8/2000,48,54,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/9/2000,44,50,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/10/2000,43,50,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/11/2000,57,66,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/12/2000,60,69,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/13/2000,63,72,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/14/2000,68,77,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/15/2000,69,76,62,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/16/2000,58,66,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/17/2000,54,57,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/18/2000,56,59,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/19/2000,57,64,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/20/2000,56,65,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/21/2000,63,73,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/22/2000,56,63,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/23/2000,51,59,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/24/2000,58,66,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/25/2000,63,72,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/26/2000,63,70,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/27/2000,61,66,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/28/2000,52,62,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/29/2000,41,46,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/30/2000,43,50,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/31/2000,50,58,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/1/2000,50,58,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/2/2000,54,62,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/3/2000,56,64,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/4/2000,59,67,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/5/2000,49,52,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/6/2000,49,56,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/7/2000,48,56,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/8/2000,52,60,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/9/2000,55,60,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/10/2000,57,59,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/11/2000,53,56,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/12/2000,48,53,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/13/2000,48,53,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/14/2000,47,54,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/15/2000,42,48,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/16/2000,43,48,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/17/2000,47,54,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/18/2000,41,46,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/19/2000,38,41,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/20/2000,38,45,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/21/2000,35,40,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/22/2000,31,35,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/23/2000,31,36,25,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/24/2000,30,37,23,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/25/2000,36,41,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/26/2000,47,52,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/27/2000,49,51,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/28/2000,47,50,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/29/2000,44,50,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/30/2000,40,43,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/1/2000,36,40,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/2/2000,31,35,26,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/3/2000,29,35,22,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/4/2000,35,45,25,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/5/2000,39,46,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/6/2000,29,32,25,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/7/2000,32,35,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/8/2000,30,31,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/9/2000,32,35,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/10/2000,35,42,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/11/2000,40,44,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/12/2000,39,52,25,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/13/2000,26,32,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/14/2000,40,50,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/15/2000,36,39,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/16/2000,45,53,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/17/2000,47,62,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/18/2000,,36,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/19/2000,35,41,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/20/2000,31,36,25,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/21/2000,28,33,22,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/22/2000,25,32,17,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/23/2000,22,30,14,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/24/2000,27,31,23,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/25/2000,21,27,15,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/26/2000,22,30,14,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/27/2000,27,32,21,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/28/2000,23,27,19,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/29/2000,24,30,17,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/30/2000,28,31,24,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/31/2000,28,30,25,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/1/2001,28,32,23,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/2/2001,23,27,19,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/3/2001,25,31,18,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/4/2001,30,34,25,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/5/2001,29,33,24,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/6/2001,35,40,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/7/2001,36,43,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/8/2001,37,40,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/9/2001,30,34,26,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/10/2001,28,33,22,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/11/2001,38,46,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/12/2001,36,42,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/13/2001,35,40,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/14/2001,39,43,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/15/2001,38,41,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/16/2001,41,45,36,
